TS,PID,TYPE,FLAG,PATTERN,OPEN,CREATE,DELETE,ENCRYPT,FILENAME
2660830534232,3111,1,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830565394,3110,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830574009,3111,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830580004,3110,1,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830587561,3111,1,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830615747,3110,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830622098,3111,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830631459,3110,1,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830639953,3111,1,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830664371,3110,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2660830672231,3111,0,1,0,0,1,1,1,/snap/gnome-3-38-2004/119/usr/lib/x86_64-linux-gnu/perl/5.30.0/
2661372192601,3110,1,1,0,0,1,1,1,/snap/leafpad/91/usr/share/icons/ubuntu-mono-light/animations/2
2661372271607,3110,0,1,0,0,1,1,1,/snap/leafpad/91/usr/share/icons/ubuntu-mono-light/animations/2
